29.535827664399093,0,
29.535873015873015,0,
29.535918367346937,0,
29.535963718820863,0,
29.536009070294785,0,
29.536054421768707,0,
29.53609977324263,0,
29.536145124716555,0,
29.536190476190477,0,
29.5362358276644,0,
29.53628117913832,0,
29.536326530612246,0,
29.53637188208617,0,
29.53641723356009,0,
29.536462585034013,0,
29.536507936507938,0,
29.53655328798186,0,
29.536598639455782,0,
29.536643990929704,0,
29.53668934240363,0,
29.536734693877552,0,
29.536780045351474,0,
29.536825396825396,0,
29.536870748299318,0,
29.536916099773244,0,
29.536961451247166,0,
29.537006802721088,0,
29.53705215419501,0,
29.537097505668935,0,
29.537142857142857,0,
29.53718820861678,0,
29.5372335600907,0,
29.537278911564627,0,
29.53732426303855,0,
29.53736961451247,0,
29.537414965986393,0,
29.53746031746032,0,
29.53750566893424,0,
29.537551020408163,0,
29.537596371882085,0,
29.53764172335601,0,
29.537687074829932,0,
29.537732426303855,0,
29.537777777777777,0,
29.537823129251702,0,
29.537868480725624,0,
29.537913832199546,0,
29.53795918367347,0,
29.538004535147394,0,
29.538049886621316,0,
29.538095238095238,0,
29.53814058956916,0,
29.538185941043086,0,
29.538231292517008,0,
29.53827664399093,0,
29.53832199546485,0,
29.538367346938774,0,
29.5384126984127,0,
29.53845804988662,0,
29.538503401360543,0,
29.538548752834465,0,
29.53859410430839,0,
29.538639455782313,0,
29.538684807256235,0,
29.538730158730157,0,
29.538775510204083,0,
29.538820861678005,0,
29.538866213151927,0,
29.53891156462585,0,
29.538956916099774,0,
29.539002267573697,0,
29.53904761904762,0,
29.53909297052154,0,
29.539138321995466,0,
29.53918367346939,0,
29.53922902494331,0,
29.539274376417232,0,
29.539319727891158,0,
29.53936507936508,0,
29.539410430839002,0,
29.539455782312924,0,
29.53950113378685,0,
29.53954648526077,0,
29.539591836734694,0,
29.539637188208616,0,
29.53968253968254,0,
29.539727891156463,0,
29.539773242630385,0,
29.539818594104307,0,
29.539863945578233,0,
29.539909297052155,0,
29.539954648526077,0,
29.54,0,
29.54004535147392,0,
29.540090702947847,0,
29.54013605442177,0,
29.54018140589569,0,
29.540226757369613,0,
29.54027210884354,0,
29.54031746031746,0,
29.540362811791383,0,
29.540408163265305,0,
29.54045351473923,0,
29.540498866213152,0,
29.540544217687074,0,
29.540589569160996,0,
29.540634920634922,0,
29.540680272108844,0,
29.540725623582766,0,
29.540770975056688,0,
29.540816326530614,0,
29.540861678004536,0,
29.540907029478458,0,
29.54095238095238,0,
29.540997732426305,0,
29.541043083900227,0,
29.54108843537415,0,
29.54113378684807,0,
29.541179138321997,0,
29.54122448979592,0,
29.54126984126984,0,
29.541315192743763,0,
29.54136054421769,0,
29.54140589569161,0,
29.541451247165533,0,
29.541496598639455,0,
29.541541950113377,0,
29.541587301587303,0,
29.541632653061225,0,
29.541678004535147,0,
29.54172335600907,0,
29.541768707482994,0,
29.541814058956916,0,
29.54185941043084,0,
29.54190476190476,0,
29.541950113378686,0,
29.541995464852608,0,
29.54204081632653,0,
29.542086167800452,0,
29.542131519274378,0,
29.5421768707483,0,
29.54222222222222,0,
29.542267573696144,0,
29.54231292517007,0,
29.54235827664399,0,
29.542403628117913,0,
29.542448979591835,0,
29.54249433106576,0,
29.542539682539683,0,
29.542585034013605,0,
29.542630385487527,0,
29.542675736961453,0,
29.542721088435375,0,
29.542766439909297,0,
29.54281179138322,0,
29.542857142857144,0,
29.542902494331067,0,
29.54294784580499,0,
29.54299319727891,0,
29.543038548752836,0,
29.54308390022676,0,
29.54312925170068,0,
29.543174603174602,0,
29.543219954648524,0,
29.54326530612245,0,
29.543310657596372,0,
29.543356009070294,0,
29.543401360544216,0,
29.54344671201814,0,
29.543492063492064,0,
29.543537414965986,0,
29.543582766439908,0,
29.543628117913833,0,
29.543673469387755,0,
29.543718820861677,0,
29.5437641723356,0,
29.543809523809525,0,
29.543854875283447,0,
29.54390022675737,0,
29.54394557823129,0,
29.543990929705217,0,
29.54403628117914,0,
29.54408163265306,0,
29.544126984126983,0,
29.54417233560091,0,
29.54421768707483,0,
29.544263038548753,0,
29.544308390022675,0,
29.5443537414966,0,
29.544399092970522,0,
29.544444444444444,0,
29.544489795918366,0,
29.544535147392292,0,
29.544580498866214,0,
29.544625850340136,0,
29.544671201814058,0,
29.544716553287984,0,
29.544761904761906,0,
29.544807256235828,0,
29.54485260770975,0,
29.544897959183672,0,
29.544943310657597,0,
29.54498866213152,0,
29.54503401360544,0,
29.545079365079363,0,
